Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,9225,2020,04,07,19.0,1,Y
IDCJAC0011,9225,2020,04,08,17.1,1,Y
IDCJAC0011,9225,2020,04,09,15.7,1,Y
IDCJAC0011,9225,2020,04,10,19.6,1,Y
IDCJAC0011,9225,2020,04,11,21.2,1,Y
IDCJAC0011,9225,2020,04,12,21.7,1,Y
IDCJAC0011,9225,2020,04,13,15.2,1,Y
IDCJAC0011,9225,2020,04,14,15.7,1,Y
IDCJAC0011,9225,2020,04,15,16.3,1,Y
IDCJAC0011,9225,2020,04,16,10.7,1,Y
IDCJAC0011,9225,2020,04,17,12.7,1,Y
IDCJAC0011,9225,2020,04,18,11.9,1,Y
IDCJAC0011,9225,2020,04,19,17.4,1,Y
IDCJAC0011,9225,2020,04,20,10.3,1,Y
IDCJAC0011,9225,2020,04,21,15.1,1,Y
IDCJAC0011,9225,2020,04,22,13.8,1,Y
IDCJAC0011,9225,2020,04,23,14.1,1,Y
IDCJAC0011,9225,2020,04,24,13.7,1,Y
IDCJAC0011,9225,2020,04,25,16.9,1,Y
IDCJAC0011,9225,2020,04,26,11.2,1,Y
IDCJAC0011,9225,2020,04,27,11.2,1,Y
IDCJAC0011,9225,2020,04,28,14.0,1,Y
IDCJAC0011,9225,2020,04,29,10.9,1,Y
IDCJAC0011,9225,2020,04,30,9.4,1,Y
IDCJAC0011,9225,2020,05,01,8.5,1,Y
IDCJAC0011,9225,2020,05,02,9.2,1,Y
IDCJAC0011,9225,2020,05,03,12.3,1,Y
IDCJAC0011,9225,2020,05,04,16.9,1,Y
IDCJAC0011,9225,2020,05,05,15.5,1,Y
IDCJAC0011,9225,2020,05,06,11.1,1,Y
IDCJAC0011,9225,2020,05,07,10.0,1,Y
IDCJAC0011,9225,2020,05,08,12.0,1,Y
IDCJAC0011,9225,2020,05,09,5.1,1,Y
IDCJAC0011,9225,2020,05,10,5.5,1,Y
