Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,023000,2020,04,08,11.2,1,Y
IDCJAC0011,023000,2020,04,09,9.7,1,Y
IDCJAC0011,023000,2020,04,10,12.5,1,Y
IDCJAC0011,023000,2020,04,11,15.3,1,Y
IDCJAC0011,023000,2020,04,12,9.5,1,Y
IDCJAC0011,023000,2020,04,13,7.9,1,Y
IDCJAC0011,023000,2020,04,14,14.3,1,Y
IDCJAC0011,023000,2020,04,15,18.4,1,Y
IDCJAC0011,023000,2020,04,16,16.0,1,Y
IDCJAC0011,023000,2020,04,17,13.7,1,Y
IDCJAC0011,023000,2020,04,18,11.9,1,Y
IDCJAC0011,023000,2020,04,19,10.4,1,Y
IDCJAC0011,023000,2020,04,20,13.8,1,Y
IDCJAC0011,023000,2020,04,21,12.6,1,Y
IDCJAC0011,023000,2020,04,22,12.3,1,Y
IDCJAC0011,023000,2020,04,23,13.3,1,Y
IDCJAC0011,023000,2020,04,24,12.7,1,Y
IDCJAC0011,023000,2020,04,25,12.9,1,Y
IDCJAC0011,023000,2020,04,26,15.8,1,Y
IDCJAC0011,023000,2020,04,27,11.1,1,Y
IDCJAC0011,023000,2020,04,28,13.8,1,Y
IDCJAC0011,023000,2020,04,29,11.5,1,Y
IDCJAC0011,023000,2020,04,30,8.5,1,Y
IDCJAC0011,023000,2020,05,01,10.7,1,N
IDCJAC0011,023000,2020,05,02,12.8,1,N
IDCJAC0011,023000,2020,05,03,9.8,1,N
IDCJAC0011,023000,2020,05,04,10.0,1,N
IDCJAC0011,023000,2020,05,05,9.0,1,N
IDCJAC0011,023000,2020,05,06,11.9,1,N
IDCJAC0011,023000,2020,05,07,15.0,1,N
IDCJAC0011,023000,2020,05,08,12.2,1,N
IDCJAC0011,023000,2020,05,09,9.8,1,N
IDCJAC0011,023000,2020,05,10,8.5,1,N
IDCJAC0011,023000,2020,05,11,8.5,1,N
IDCJAC0011,023000,2020,05,12,10.6,1,N
IDCJAC0011,023000,2020,05,13,7.4,1,N
IDCJAC0011,023000,2020,05,14,9.7,1,N
IDCJAC0011,023000,2020,05,15,6.9,1,N
IDCJAC0011,023000,2020,05,16,4.3,1,N
IDCJAC0011,023000,2020,05,17,5.3,1,N
IDCJAC0011,023000,2020,05,18,10.7,1,N
IDCJAC0011,023000,2020,05,19,14.8,1,N
IDCJAC0011,023000,2020,05,20,11.7,1,N
IDCJAC0011,023000,2020,05,21,5.9,1,N
IDCJAC0011,023000,2020,05,22,9.5,1,Y
IDCJAC0011,023000,2020,05,23,9.6,1,N
IDCJAC0011,023000,2020,05,24,10.3,1,N
IDCJAC0011,023000,2020,05,25,4.5,1,N
IDCJAC0011,023000,2020,05,26,8.5,1,N
IDCJAC0011,023000,2020,05,27,10.8,1,N
IDCJAC0011,023000,2020,05,28,10.2,1,N
IDCJAC0011,023000,2020,05,29,7.8,1,N
IDCJAC0011,023000,2020,05,30,12.5,1,N
IDCJAC0011,023000,2020,05,31,10.4,1,N
IDCJAC0011,023000,2020,06,01,9.6,1,Y
IDCJAC0011,023000,2020,06,02,9.8,1,Y
IDCJAC0011,023000,2020,06,03,11.6,1,Y
IDCJAC0011,023000,2020,06,04,3.6,1,Y
IDCJAC0011,023000,2020,06,05,3.7,1,Y
IDCJAC0011,023000,2020,06,06,4.9,1,Y
IDCJAC0011,023000,2020,06,07,4.2,1,Y
IDCJAC0011,023000,2020,06,08,1.7,1,Y
IDCJAC0011,023000,2020,06,09,1.7,1,Y
IDCJAC0011,023000,2020,06,10,0.9,1,Y
IDCJAC0011,023000,2020,06,11,1.3,1,Y
IDCJAC0011,023000,2020,06,12,6.8,1,Y
IDCJAC0011,023000,2020,06,13,12.6,1,Y
IDCJAC0011,023000,2020,06,14,8.7,1,Y
IDCJAC0011,023000,2020,06,15,9.6,1,Y
IDCJAC0011,023000,2020,06,16,12.5,1,Y
IDCJAC0011,023000,2020,06,17,9.2,1,Y
IDCJAC0011,023000,2020,06,18,11.9,1,Y
IDCJAC0011,023000,2020,06,19,13.0,1,Y
IDCJAC0011,023000,2020,06,20,9.7,1,Y
IDCJAC0011,023000,2020,06,21,9.6,1,Y
IDCJAC0011,023000,2020,06,22,8.6,1,Y
IDCJAC0011,023000,2020,06,23,11.0,1,Y
IDCJAC0011,023000,2020,06,24,10.4,1,Y
IDCJAC0011,023000,2020,06,25,8.9,1,Y
IDCJAC0011,023000,2020,06,26,8.4,1,Y
IDCJAC0011,023000,2020,06,27,5.2,1,Y
IDCJAC0011,023000,2020,06,28,5.1,1,Y
IDCJAC0011,023000,2020,06,29,4.2,1,Y
IDCJAC0011,023000,2020,06,30,8.6,1,Y
IDCJAC0011,023000,2020,07,01,10.3,1,N
IDCJAC0011,023000,2020,07,02,9.7,1,Y
IDCJAC0011,023000,2020,07,03,9.2,1,N
IDCJAC0011,023000,2020,07,04,7.9,1,N
IDCJAC0011,023000,2020,07,05,9.1,1,N
IDCJAC0011,023000,2020,07,06,7.8,1,N
IDCJAC0011,023000,2020,07,07,8.3,1,N
IDCJAC0011,023000,2020,07,08,6.0,1,N
IDCJAC0011,023000,2020,07,09,5.9,1,N
IDCJAC0011,023000,2020,07,10,9.5,1,N
IDCJAC0011,023000,2020,07,11,7.6,1,N
IDCJAC0011,023000,2020,07,12,7.2,1,N
IDCJAC0011,023000,2020,07,13,4.1,1,N
IDCJAC0011,023000,2020,07,14,4.4,1,N
IDCJAC0011,023000,2020,07,15,4.9,1,N
IDCJAC0011,023000,2020,07,16,5.0,1,N
IDCJAC0011,023000,2020,07,17,7.5,1,N
IDCJAC0011,023000,2020,07,18,12.2,1,Y
IDCJAC0011,023000,2020,07,19,9.1,1,N
IDCJAC0011,023000,2020,07,20,5.5,1,N
IDCJAC0011,023000,2020,07,21,3.3,1,N
IDCJAC0011,023000,2020,07,22,4.4,1,N
IDCJAC0011,023000,2020,07,23,3.3,1,N
IDCJAC0011,023000,2020,07,24,8.8,1,N
IDCJAC0011,023000,2020,07,25,5.9,1,N
IDCJAC0011,023000,2020,07,26,4.9,1,N
IDCJAC0011,023000,2020,07,27,7.6,1,N
IDCJAC0011,023000,2020,07,28,1.5,1,N
IDCJAC0011,023000,2020,07,29,2.8,1,N
IDCJAC0011,023000,2020,07,30,7.1,1,N
IDCJAC0011,023000,2020,07,31,5.4,1,N
IDCJAC0011,023000,2020,08,01,10.7,1,Y
IDCJAC0011,023000,2020,08,02,7.2,1,N
IDCJAC0011,023000,2020,08,03,6.2,1,N
IDCJAC0011,023000,2020,08,04,5.8,1,N
IDCJAC0011,023000,2020,08,05,0.8,1,N
IDCJAC0011,023000,2020,08,06,5.5,1,N
IDCJAC0011,023000,2020,08,07,7.8,1,Y
IDCJAC0011,023000,2020,08,08,7.3,1,N
IDCJAC0011,023000,2020,08,09,6.9,1,N
IDCJAC0011,023000,2020,08,10,5.2,1,N
IDCJAC0011,023000,2020,08,11,11.5,1,N
IDCJAC0011,023000,2020,08,12,11.1,1,Y
IDCJAC0011,023000,2020,08,13,11.4,1,N
IDCJAC0011,023000,2020,08,14,10.4,1,N
IDCJAC0011,023000,2020,08,15,10.4,1,N
IDCJAC0011,023000,2020,08,16,8.0,1,N
IDCJAC0011,023000,2020,08,17,9.1,1,N
IDCJAC0011,023000,2020,08,18,8.9,1,N
IDCJAC0011,023000,2020,08,19,9.5,1,N
IDCJAC0011,023000,2020,08,20,9.5,1,N
IDCJAC0011,023000,2020,08,21,8.9,1,N
IDCJAC0011,023000,2020,08,22,7.9,1,N
IDCJAC0011,023000,2020,08,23,8.8,1,N
IDCJAC0011,023000,2020,08,24,5.7,1,N
IDCJAC0011,023000,2020,08,25,2.3,1,N
IDCJAC0011,023000,2020,08,26,7.8,1,N
IDCJAC0011,023000,2020,08,27,10.8,1,N
IDCJAC0011,023000,2020,08,28,9.9,1,N
IDCJAC0011,023000,2020,08,29,11.0,1,N
IDCJAC0011,023000,2020,08,30,12.5,1,N
IDCJAC0011,023000,2020,08,31,8.8,1,N
IDCJAC0011,023000,2020,09,01,7.4,1,Y
IDCJAC0011,023000,2020,09,02,13.6,1,Y
IDCJAC0011,023000,2020,09,03,9.7,1,Y
IDCJAC0011,023000,2020,09,04,8.9,1,Y
IDCJAC0011,023000,2020,09,05,11.0,1,Y
IDCJAC0011,023000,2020,09,06,8.4,1,Y
IDCJAC0011,023000,2020,09,07,18.3,1,Y
IDCJAC0011,023000,2020,09,08,15.4,1,Y
IDCJAC0011,023000,2020,09,09,9.8,1,Y
IDCJAC0011,023000,2020,09,10,10.3,1,Y
IDCJAC0011,023000,2020,09,11,16.1,1,Y
IDCJAC0011,023000,2020,09,12,14.9,1,Y
IDCJAC0011,023000,2020,09,13,9.6,1,Y
IDCJAC0011,023000,2020,09,14,9.2,1,Y
IDCJAC0011,023000,2020,09,15,6.0,1,Y
IDCJAC0011,023000,2020,09,16,10.3,1,Y
IDCJAC0011,023000,2020,09,17,15.8,1,Y
IDCJAC0011,023000,2020,09,18,15.7,1,Y
IDCJAC0011,023000,2020,09,19,18.5,1,Y
