Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014015,2020,04,11,29.2,1,N
IDCJAC0010,014015,2020,04,12,32.9,1,N
IDCJAC0010,014015,2020,04,13,34.1,1,N
IDCJAC0010,014015,2020,04,14,34.1,1,N
IDCJAC0010,014015,2020,04,15,34.2,1,N
IDCJAC0010,014015,2020,04,16,34.3,1,N
IDCJAC0010,014015,2020,04,17,34.0,1,N
IDCJAC0010,014015,2020,04,18,33.3,1,N
IDCJAC0010,014015,2020,04,19,33.1,1,N
IDCJAC0010,014015,2020,04,20,34.2,1,N
IDCJAC0010,014015,2020,04,21,34.3,1,N
IDCJAC0010,014015,2020,04,22,35.0,1,N
IDCJAC0010,014015,2020,04,23,35.3,1,N
IDCJAC0010,014015,2020,04,24,34.2,1,N
IDCJAC0010,014015,2020,04,25,35.4,1,N
IDCJAC0010,014015,2020,04,26,34.7,1,N
IDCJAC0010,014015,2020,04,27,34.9,1,N
IDCJAC0010,014015,2020,04,28,34.7,1,N
IDCJAC0010,014015,2020,04,29,34.4,1,N
IDCJAC0010,014015,2020,04,30,35.8,1,N
IDCJAC0010,014015,2020,05,01,34.0,1,N
IDCJAC0010,014015,2020,05,02,32.5,1,N
IDCJAC0010,014015,2020,05,03,32.5,1,N
IDCJAC0010,014015,2020,05,04,32.8,1,N
IDCJAC0010,014015,2020,05,05,33.8,1,N
IDCJAC0010,014015,2020,05,06,32.6,1,N
IDCJAC0010,014015,2020,05,07,32.9,1,N
IDCJAC0010,014015,2020,05,08,33.0,1,N
IDCJAC0010,014015,2020,05,09,33.6,1,N
IDCJAC0010,014015,2020,05,10,34.3,1,N
IDCJAC0010,014015,2020,05,11,32.7,1,N
IDCJAC0010,014015,2020,05,12,33.0,1,N
IDCJAC0010,014015,2020,05,13,33.8,1,N
IDCJAC0010,014015,2020,05,14,33.1,1,N
IDCJAC0010,014015,2020,05,15,33.8,1,N
IDCJAC0010,014015,2020,05,16,33.6,1,N
IDCJAC0010,014015,2020,05,17,34.2,1,N
IDCJAC0010,014015,2020,05,18,32.9,1,N
IDCJAC0010,014015,2020,05,19,34.4,1,N
