Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,094029,2020,06,27,3.2,1,Y
IDCJAC0011,094029,2020,06,28,3.0,1,Y
IDCJAC0011,094029,2020,06,29,3.6,1,Y
IDCJAC0011,094029,2020,06,30,5.5,1,Y
IDCJAC0011,094029,2020,07,01,3.3,1,Y
IDCJAC0011,094029,2020,07,02,5.1,1,Y
IDCJAC0011,094029,2020,07,03,6.2,1,Y
IDCJAC0011,094029,2020,07,04,6.1,1,Y
IDCJAC0011,094029,2020,07,05,8.7,1,Y
IDCJAC0011,094029,2020,07,06,7.9,1,Y
IDCJAC0011,094029,2020,07,07,3.8,1,Y
IDCJAC0011,094029,2020,07,08,0.5,1,Y
IDCJAC0011,094029,2020,07,09,2.0,1,Y
IDCJAC0011,094029,2020,07,10,2.1,1,Y
IDCJAC0011,094029,2020,07,11,2.1,1,Y
IDCJAC0011,094029,2020,07,12,4.4,1,Y
IDCJAC0011,094029,2020,07,13,3.3,1,Y
IDCJAC0011,094029,2020,07,14,3.3,1,Y
IDCJAC0011,094029,2020,07,15,5.8,1,Y
IDCJAC0011,094029,2020,07,16,4.6,1,Y
IDCJAC0011,094029,2020,07,17,2.7,1,Y
IDCJAC0011,094029,2020,07,18,2.4,1,Y
IDCJAC0011,094029,2020,07,19,3.3,1,Y
IDCJAC0011,094029,2020,07,20,6.6,1,Y
IDCJAC0011,094029,2020,07,21,6.0,1,Y
IDCJAC0011,094029,2020,07,22,5.0,1,Y
IDCJAC0011,094029,2020,07,23,5.1,1,Y
IDCJAC0011,094029,2020,07,24,3.1,1,Y
IDCJAC0011,094029,2020,07,25,5.7,1,Y
IDCJAC0011,094029,2020,07,26,4.5,1,Y
IDCJAC0011,094029,2020,07,27,5.3,1,Y
IDCJAC0011,094029,2020,07,28,5.9,1,Y
IDCJAC0011,094029,2020,07,29,4.4,1,Y
IDCJAC0011,094029,2020,07,30,5.6,1,Y
IDCJAC0011,094029,2020,07,31,6.9,1,Y
IDCJAC0011,094029,2020,08,01,8.9,1,Y
IDCJAC0011,094029,2020,08,02,8.9,1,Y
IDCJAC0011,094029,2020,08,03,6.6,1,Y
IDCJAC0011,094029,2020,08,04,1.6,1,Y
IDCJAC0011,094029,2020,08,05,2.6,1,Y
IDCJAC0011,094029,2020,08,06,5.3,1,Y
IDCJAC0011,094029,2020,08,07,1.6,1,Y
IDCJAC0011,094029,2020,08,08,3.7,1,Y
IDCJAC0011,094029,2020,08,09,1.0,1,Y
IDCJAC0011,094029,2020,08,10,0.4,1,Y
IDCJAC0011,094029,2020,08,11,1.4,1,Y
IDCJAC0011,094029,2020,08,12,4.1,1,Y
IDCJAC0011,094029,2020,08,13,5.0,1,Y
IDCJAC0011,094029,2020,08,14,7.4,1,Y
IDCJAC0011,094029,2020,08,15,9.2,1,Y
IDCJAC0011,094029,2020,08,16,10.1,1,Y
IDCJAC0011,094029,2020,08,17,9.6,1,Y
IDCJAC0011,094029,2020,08,18,6.3,1,Y
IDCJAC0011,094029,2020,08,19,5.5,1,Y
IDCJAC0011,094029,2020,08,20,6.0,1,Y
IDCJAC0011,094029,2020,08,21,4.4,1,Y
IDCJAC0011,094029,2020,08,22,1.5,1,Y
IDCJAC0011,094029,2020,08,23,4.1,1,Y
IDCJAC0011,094029,2020,08,24,3.8,1,Y
IDCJAC0011,094029,2020,08,25,2.4,1,Y
IDCJAC0011,094029,2020,08,26,7.8,1,Y
IDCJAC0011,094029,2020,08,27,8.5,1,Y
IDCJAC0011,094029,2020,08,28,5.7,1,Y
IDCJAC0011,094029,2020,08,29,11.8,1,Y
IDCJAC0011,094029,2020,08,30,9.5,1,Y
IDCJAC0011,094029,2020,08,31,5.4,1,Y
IDCJAC0011,094029,2020,09,01,1.8,1,N
IDCJAC0011,094029,2020,09,02,3.5,1,N
IDCJAC0011,094029,2020,09,03,6.7,1,N
IDCJAC0011,094029,2020,09,04,7.7,1,N
IDCJAC0011,094029,2020,09,05,9.5,1,N
IDCJAC0011,094029,2020,09,06,7.7,1,N
IDCJAC0011,094029,2020,09,07,9.3,1,N
IDCJAC0011,094029,2020,09,08,14.6,1,N
IDCJAC0011,094029,2020,09,09,6.0,1,N
IDCJAC0011,094029,2020,09,10,6.7,1,N
IDCJAC0011,094029,2020,09,11,8.5,1,N
IDCJAC0011,094029,2020,09,12,7.0,1,N
IDCJAC0011,094029,2020,09,13,5.2,1,N
IDCJAC0011,094029,2020,09,14,6.3,1,N
IDCJAC0011,094029,2020,09,15,10.5,1,N
IDCJAC0011,094029,2020,09,16,9.7,1,N
IDCJAC0011,094029,2020,09,17,5.9,1,N
IDCJAC0011,094029,2020,09,18,2.1,1,N
IDCJAC0011,094029,2020,09,19,4.2,1,Y
